video_id,frame_idx,label,split,video_path
134_192,11,fake,train,faceforensics_root/train/fake/134_192_11.png
135,0,real,train,faceforensics_root/train/real/135_0.png
135,1,real,train,faceforensics_root/train/real/135_1.png
135,2,real,train,faceforensics_root/train/real/135_2.png
135,3,real,train,faceforensics_root/train/real/135_3.png
135,4,real,train,faceforensics_root/train/real/135_4.png
135,5,real,train,faceforensics_root/train/real/135_5.png
135,6,real,train,faceforensics_root/train/real/135_6.png
135,7,real,train,faceforensics_root/train/real/135_7.png
135,8,real,train,faceforensics_root/train/real/135_8.png
135,9,real,train,faceforensics_root/train/real/135_9.png
135,10,real,train,faceforensics_root/train/real/135_10.png
135,11,real,train,faceforensics_root/train/real/135_11.png
135,12,real,train,faceforensics_root/train/real/135_12.png
135,13,real,train,faceforensics_root/train/real/135_13.png
135_880,0,fake,train,faceforensics_root/train/fake/135_880_0.png
135_880,1,fake,train,faceforensics_root/train/fake/135_880_1.png
135_880,2,fake,train,faceforensics_root/train/fake/135_880_2.png
135_880,3,fake,train,faceforensics_root/train/fake/135_880_3.png
135_880,4,fake,train,faceforensics_root/train/fake/135_880_4.png
135_880,5,fake,train,faceforensics_root/train/fake/135_880_5.png
135_880,6,fake,train,faceforensics_root/train/fake/135_880_6.png
135_880,7,fake,train,faceforensics_root/train/fake/135_880_7.png
135_880,8,fake,train,faceforensics_root/train/fake/135_880_8.png
135_880,9,fake,train,faceforensics_root/train/fake/135_880_9.png
135_880,10,fake,train,faceforensics_root/train/fake/135_880_10.png
135_880,11,fake,train,faceforensics_root/train/fake/135_880_11.png
135_880,12,fake,train,faceforensics_root/train/fake/135_880_12.png
135_880,13,fake,train,faceforensics_root/train/fake/135_880_13.png
136,0,real,train,faceforensics_root/train/real/136_0.png
136,1,real,train,faceforensics_root/train/real/136_1.png
136,2,real,train,faceforensics_root/train/real/136_2.png
136,3,real,train,faceforensics_root/train/real/136_3.png
136,4,real,train,faceforensics_root/train/real/136_4.png
136,5,real,train,faceforensics_root/train/real/136_5.png
136,6,real,train,faceforensics_root/train/real/136_6.png
136,7,real,train,faceforensics_root/train/real/136_7.png
136,8,real,train,faceforensics_root/train/real/136_8.png
136,9,real,train,faceforensics_root/train/real/136_9.png
136,10,real,train,faceforensics_root/train/real/136_10.png
136,11,real,train,faceforensics_root/train/real/136_11.png
136,12,real,train,faceforensics_root/train/real/136_12.png
136,13,real,train,faceforensics_root/train/real/136_13.png
136,14,real,train,faceforensics_root/train/real/136_14.png
136,15,real,train,faceforensics_root/train/real/136_15.png
136,16,real,train,faceforensics_root/train/real/136_16.png
136,17,real,train,faceforensics_root/train/real/136_17.png
136,18,real,train,faceforensics_root/train/real/136_18.png
136,19,real,train,faceforensics_root/train/real/136_19.png
136_285,0,fake,train,faceforensics_root/train/fake/136_285_0.png
136_285,1,fake,train,faceforensics_root/train/fake/136_285_1.png
136_285,2,fake,train,faceforensics_root/train/fake/136_285_2.png
136_285,3,fake,train,faceforensics_root/train/fake/136_285_3.png
136_285,4,fake,train,faceforensics_root/train/fake/136_285_4.png
136_285,5,fake,train,faceforensics_root/train/fake/136_285_5.png
136_285,6,fake,train,faceforensics_root/train/fake/136_285_6.png
136_285,7,fake,train,faceforensics_root/train/fake/136_285_7.png
136_285,8,fake,train,faceforensics_root/train/fake/136_285_8.png
136_285,9,fake,train,faceforensics_root/train/fake/136_285_9.png
136_285,10,fake,train,faceforensics_root/train/fake/136_285_10.png
136_285,11,fake,train,faceforensics_root/train/fake/136_285_11.png
136_285,12,fake,train,faceforensics_root/train/fake/136_285_12.png
136_285,13,fake,train,faceforensics_root/train/fake/136_285_13.png
136_285,14,fake,train,faceforensics_root/train/fake/136_285_14.png
136_285,15,fake,train,faceforensics_root/train/fake/136_285_15.png
136_285,16,fake,train,faceforensics_root/train/fake/136_285_16.png
136_285,17,fake,train,faceforensics_root/train/fake/136_285_17.png
136_285,18,fake,train,faceforensics_root/train/fake/136_285_18.png
136_285,19,fake,train,faceforensics_root/train/fake/136_285_19.png
137,0,real,train,faceforensics_root/train/real/137_0.png
137,1,real,train,faceforensics_root/train/real/137_1.png
137,2,real,train,faceforensics_root/train/real/137_2.png
137,3,real,train,faceforensics_root/train/real/137_3.png
137,4,real,train,faceforensics_root/train/real/137_4.png
137,5,real,train,faceforensics_root/train/real/137_5.png
137,6,real,train,faceforensics_root/train/real/137_6.png
137,7,real,train,faceforensics_root/train/real/137_7.png
137,8,real,train,faceforensics_root/train/real/137_8.png
137,9,real,train,faceforensics_root/train/real/137_9.png
137,10,real,train,faceforensics_root/train/real/137_10.png
137,11,real,train,faceforensics_root/train/real/137_11.png
137,12,real,train,faceforensics_root/train/real/137_12.png
137,13,real,train,faceforensics_root/train/real/137_13.png
137,14,real,train,faceforensics_root/train/real/137_14.png
137,15,real,train,faceforensics_root/train/real/137_15.png
137,16,real,train,faceforensics_root/train/real/137_16.png
137,17,real,train,faceforensics_root/train/real/137_17.png
137,18,real,train,faceforensics_root/train/real/137_18.png
137,19,real,train,faceforensics_root/train/real/137_19.png
137,20,real,train,faceforensics_root/train/real/137_20.png
137,21,real,train,faceforensics_root/train/real/137_21.png
137,22,real,train,faceforensics_root/train/real/137_22.png
137,23,real,train,faceforensics_root/train/real/137_23.png
137_165,0,fake,train,faceforensics_root/train/fake/137_165_0.png
137_165,1,fake,train,faceforensics_root/train/fake/137_165_1.png
137_165,2,fake,train,faceforensics_root/train/fake/137_165_2.png
137_165,3,fake,train,faceforensics_root/train/fake/137_165_3.png
137_165,4,fake,train,faceforensics_root/train/fake/137_165_4.png
137_165,5,fake,train,faceforensics_root/train/fake/137_165_5.png
137_165,6,fake,train,faceforensics_root/train/fake/137_165_6.png
137_165,7,fake,train,faceforensics_root/train/fake/137_165_7.png
137_165,8,fake,train,faceforensics_root/train/fake/137_165_8.png
137_165,9,fake,train,faceforensics_root/train/fake/137_165_9.png
137_165,10,fake,train,faceforensics_root/train/fake/137_165_10.png
137_165,11,fake,train,faceforensics_root/train/fake/137_165_11.png
137_165,12,fake,train,faceforensics_root/train/fake/137_165_12.png
137_165,13,fake,train,faceforensics_root/train/fake/137_165_13.png
137_165,14,fake,train,faceforensics_root/train/fake/137_165_14.png
137_165,15,fake,train,faceforensics_root/train/fake/137_165_15.png
137_165,16,fake,train,faceforensics_root/train/fake/137_165_16.png
137_165,17,fake,train,faceforensics_root/train/fake/137_165_17.png
137_165,18,fake,train,faceforensics_root/train/fake/137_165_18.png
137_165,19,fake,train,faceforensics_root/train/fake/137_165_19.png
137_165,20,fake,train,faceforensics_root/train/fake/137_165_20.png
137_165,21,fake,train,faceforensics_root/train/fake/137_165_21.png
137_165,22,fake,train,faceforensics_root/train/fake/137_165_22.png
137_165,23,fake,train,faceforensics_root/train/fake/137_165_23.png
138,0,real,train,faceforensics_root/train/real/138_0.png
138,1,real,train,faceforensics_root/train/real/138_1.png
138,2,real,train,faceforensics_root/train/real/138_2.png
138,3,real,train,faceforensics_root/train/real/138_3.png
138,4,real,train,faceforensics_root/train/real/138_4.png
138,5,real,train,faceforensics_root/train/real/138_5.png
138,6,real,train,faceforensics_root/train/real/138_6.png
138,7,real,train,faceforensics_root/train/real/138_7.png
138,8,real,train,faceforensics_root/train/real/138_8.png
138,9,real,train,faceforensics_root/train/real/138_9.png
138,10,real,train,faceforensics_root/train/real/138_10.png
138,11,real,train,faceforensics_root/train/real/138_11.png
138,12,real,train,faceforensics_root/train/real/138_12.png
138,13,real,train,faceforensics_root/train/real/138_13.png
138,14,real,train,faceforensics_root/train/real/138_14.png
138,15,real,train,faceforensics_root/train/real/138_15.png
138_142,0,fake,train,faceforensics_root/train/fake/138_142_0.png
138_142,1,fake,train,faceforensics_root/train/fake/138_142_1.png
138_142,2,fake,train,faceforensics_root/train/fake/138_142_2.png
138_142,3,fake,train,faceforensics_root/train/fake/138_142_3.png
138_142,4,fake,train,faceforensics_root/train/fake/138_142_4.png
138_142,5,fake,train,faceforensics_root/train/fake/138_142_5.png
138_142,6,fake,train,faceforensics_root/train/fake/138_142_6.png
138_142,7,fake,train,faceforensics_root/train/fake/138_142_7.png
138_142,8,fake,train,faceforensics_root/train/fake/138_142_8.png
138_142,9,fake,train,faceforensics_root/train/fake/138_142_9.png
138_142,10,fake,train,faceforensics_root/train/fake/138_142_10.png
138_142,11,fake,train,faceforensics_root/train/fake/138_142_11.png
138_142,12,fake,train,faceforensics_root/train/fake/138_142_12.png
138_142,13,fake,train,faceforensics_root/train/fake/138_142_13.png
138_142,14,fake,train,faceforensics_root/train/fake/138_142_14.png
138_142,15,fake,train,faceforensics_root/train/fake/138_142_15.png
139,0,real,train,faceforensics_root/train/real/139_0.png
139,1,real,train,faceforensics_root/train/real/139_1.png
139,2,real,train,faceforensics_root/train/real/139_2.png
139,3,real,train,faceforensics_root/train/real/139_3.png
139,4,real,train,faceforensics_root/train/real/139_4.png
139,5,real,train,faceforensics_root/train/real/139_5.png
139,6,real,train,faceforensics_root/train/real/139_6.png
139,7,real,train,faceforensics_root/train/real/139_7.png
139,8,real,train,faceforensics_root/train/real/139_8.png
139,9,real,train,faceforensics_root/train/real/139_9.png
139,10,real,train,faceforensics_root/train/real/139_10.png
139,11,real,train,faceforensics_root/train/real/139_11.png
139,12,real,train,faceforensics_root/train/real/139_12.png
139,13,real,train,faceforensics_root/train/real/139_13.png
139,14,real,train,faceforensics_root/train/real/139_14.png
139_130,0,fake,train,faceforensics_root/train/fake/139_130_0.png
139_130,1,fake,train,faceforensics_root/train/fake/139_130_1.png
139_130,2,fake,train,faceforensics_root/train/fake/139_130_2.png
139_130,3,fake,train,faceforensics_root/train/fake/139_130_3.png
139_130,4,fake,train,faceforensics_root/train/fake/139_130_4.png
139_130,5,fake,train,faceforensics_root/train/fake/139_130_5.png
139_130,6,fake,train,faceforensics_root/train/fake/139_130_6.png
139_130,7,fake,train,faceforensics_root/train/fake/139_130_7.png
139_130,8,fake,train,faceforensics_root/train/fake/139_130_8.png
139_130,9,fake,train,faceforensics_root/train/fake/139_130_9.png
139_130,10,fake,train,faceforensics_root/train/fake/139_130_10.png
139_130,11,fake,train,faceforensics_root/train/fake/139_130_11.png
139_130,12,fake,train,faceforensics_root/train/fake/139_130_12.png
139_130,13,fake,train,faceforensics_root/train/fake/139_130_13.png
139_130,14,fake,train,faceforensics_root/train/fake/139_130_14.png
140,0,real,train,faceforensics_root/train/real/140_0.png
140,1,real,train,faceforensics_root/train/real/140_1.png
140,2,real,train,faceforensics_root/train/real/140_2.png
140,3,real,train,faceforensics_root/train/real/140_3.png
140,4,real,train,faceforensics_root/train/real/140_4.png
140,5,real,train,faceforensics_root/train/real/140_5.png
140,6,real,train,faceforensics_root/train/real/140_6.png
140,7,real,train,faceforensics_root/train/real/140_7.png
140,8,real,train,faceforensics_root/train/real/140_8.png
140,9,real,train,faceforensics_root/train/real/140_9.png
140,10,real,train,faceforensics_root/train/real/140_10.png
140,11,real,train,faceforensics_root/train/real/140_11.png
140,12,real,train,faceforensics_root/train/real/140_12.png
140,13,real,train,faceforensics_root/train/real/140_13.png
140,14,real,train,faceforensics_root/train/real/140_14.png
140,15,real,train,faceforensics_root/train/real/140_15.png
140,16,real,train,faceforensics_root/train/real/140_16.png
140,17,real,train,faceforensics_root/train/real/140_17.png
140,18,real,train,faceforensics_root/train/real/140_18.png
140_143,0,fake,train,faceforensics_root/train/fake/140_143_0.png
140_143,1,fake,train,faceforensics_root/train/fake/140_143_1.png
140_143,2,fake,train,faceforensics_root/train/fake/140_143_2.png
140_143,3,fake,train,faceforensics_root/train/fake/140_143_3.png
140_143,4,fake,train,faceforensics_root/train/fake/140_143_4.png
140_143,5,fake,train,faceforensics_root/train/fake/140_143_5.png
140_143,6,fake,train,faceforensics_root/train/fake/140_143_6.png
140_143,7,fake,train,faceforensics_root/train/fake/140_143_7.png
140_143,8,fake,train,faceforensics_root/train/fake/140_143_8.png
140_143,9,fake,train,faceforensics_root/train/fake/140_143_9.png
140_143,10,fake,train,faceforensics_root/train/fake/140_143_10.png
140_143,11,fake,train,faceforensics_root/train/fake/140_143_11.png
140_143,12,fake,train,faceforensics_root/train/fake/140_143_12.png
140_143,13,fake,train,faceforensics_root/train/fake/140_143_13.png
140_143,14,fake,train,faceforensics_root/train/fake/140_143_14.png
140_143,15,fake,train,faceforensics_root/train/fake/140_143_15.png
140_143,16,fake,train,faceforensics_root/train/fake/140_143_16.png
140_143,17,fake,train,faceforensics_root/train/fake/140_143_17.png
140_143,18,fake,train,faceforensics_root/train/fake/140_143_18.png
141,0,real,train,faceforensics_root/train/real/141_0.png
141,1,real,train,faceforensics_root/train/real/141_1.png
141,2,real,train,faceforensics_root/train/real/141_2.png
141,3,real,train,faceforensics_root/train/real/141_3.png
141,4,real,train,faceforensics_root/train/real/141_4.png
141,5,real,train,faceforensics_root/train/real/141_5.png
141,6,real,train,faceforensics_root/train/real/141_6.png
141,7,real,train,faceforensics_root/train/real/141_7.png
141,8,real,train,faceforensics_root/train/real/141_8.png
141,9,real,train,faceforensics_root/train/real/141_9.png
141,10,real,train,faceforensics_root/train/real/141_10.png
141,11,real,train,faceforensics_root/train/real/141_11.png
141,12,real,train,faceforensics_root/train/real/141_12.png
141,13,real,train,faceforensics_root/train/real/141_13.png
141,14,real,train,faceforensics_root/train/real/141_14.png
141,15,real,train,faceforensics_root/train/real/141_15.png
141,16,real,train,faceforensics_root/train/real/141_16.png
141_161,0,fake,train,faceforensics_root/train/fake/141_161_0.png
141_161,1,fake,train,faceforensics_root/train/fake/141_161_1.png
141_161,2,fake,train,faceforensics_root/train/fake/141_161_2.png
141_161,3,fake,train,faceforensics_root/train/fake/141_161_3.png
141_161,4,fake,train,faceforensics_root/train/fake/141_161_4.png
141_161,5,fake,train,faceforensics_root/train/fake/141_161_5.png
141_161,6,fake,train,faceforensics_root/train/fake/141_161_6.png
141_161,7,fake,train,faceforensics_root/train/fake/141_161_7.png
141_161,8,fake,train,faceforensics_root/train/fake/141_161_8.png
141_161,9,fake,train,faceforensics_root/train/fake/141_161_9.png
141_161,10,fake,train,faceforensics_root/train/fake/141_161_10.png
141_161,11,fake,train,faceforensics_root/train/fake/141_161_11.png
141_161,12,fake,train,faceforensics_root/train/fake/141_161_12.png
141_161,13,fake,train,faceforensics_root/train/fake/141_161_13.png
141_161,14,fake,train,faceforensics_root/train/fake/141_161_14.png
141_161,15,fake,train,faceforensics_root/train/fake/141_161_15.png
141_161,16,fake,train,faceforensics_root/train/fake/141_161_16.png
142,0,real,train,faceforensics_root/train/real/142_0.png
142,1,real,train,faceforensics_root/train/real/142_1.png
142,2,real,train,faceforensics_root/train/real/142_2.png
142,3,real,train,faceforensics_root/train/real/142_3.png
142,4,real,train,faceforensics_root/train/real/142_4.png
142,5,real,train,faceforensics_root/train/real/142_5.png
142,6,real,train,faceforensics_root/train/real/142_6.png
142,7,real,train,faceforensics_root/train/real/142_7.png
142,8,real,train,faceforensics_root/train/real/142_8.png
142,9,real,train,faceforensics_root/train/real/142_9.png
142,10,real,train,faceforensics_root/train/real/142_10.png
142,11,real,train,faceforensics_root/train/real/142_11.png
142,12,real,train,faceforensics_root/train/real/142_12.png
142,13,real,train,faceforensics_root/train/real/142_13.png
142,14,real,train,faceforensics_root/train/real/142_14.png
142,15,real,train,faceforensics_root/train/real/142_15.png
142,16,real,train,faceforensics_root/train/real/142_16.png
142,17,real,train,faceforensics_root/train/real/142_17.png
142,18,real,train,faceforensics_root/train/real/142_18.png
142,19,real,train,faceforensics_root/train/real/142_19.png
142,20,real,train,faceforensics_root/train/real/142_20.png
142,21,real,train,faceforensics_root/train/real/142_21.png
142,22,real,train,faceforensics_root/train/real/142_22.png
142,23,real,train,faceforensics_root/train/real/142_23.png
142,24,real,train,faceforensics_root/train/real/142_24.png
142,25,real,train,faceforensics_root/train/real/142_25.png
142,26,real,train,faceforensics_root/train/real/142_26.png
142,27,real,train,faceforensics_root/train/real/142_27.png
142,28,real,train,faceforensics_root/train/real/142_28.png
142,29,real,train,faceforensics_root/train/real/142_29.png
142,30,real,train,faceforensics_root/train/real/142_30.png
142,31,real,train,faceforensics_root/train/real/142_31.png
142,32,real,train,faceforensics_root/train/real/142_32.png
142,33,real,train,faceforensics_root/train/real/142_33.png
142,34,real,train,faceforensics_root/train/real/142_34.png
142,35,real,train,faceforensics_root/train/real/142_35.png
142,36,real,train,faceforensics_root/train/real/142_36.png
142_138,0,fake,train,faceforensics_root/train/fake/142_138_0.png
142_138,1,fake,train,faceforensics_root/train/fake/142_138_1.png
142_138,2,fake,train,faceforensics_root/train/fake/142_138_2.png
142_138,3,fake,train,faceforensics_root/train/fake/142_138_3.png
142_138,4,fake,train,faceforensics_root/train/fake/142_138_4.png
142_138,5,fake,train,faceforensics_root/train/fake/142_138_5.png
142_138,6,fake,train,faceforensics_root/train/fake/142_138_6.png
142_138,7,fake,train,faceforensics_root/train/fake/142_138_7.png
142_138,8,fake,train,faceforensics_root/train/fake/142_138_8.png
142_138,9,fake,train,faceforensics_root/train/fake/142_138_9.png
142_138,10,fake,train,faceforensics_root/train/fake/142_138_10.png
142_138,11,fake,train,faceforensics_root/train/fake/142_138_11.png
142_138,12,fake,train,faceforensics_root/train/fake/142_138_12.png
142_138,13,fake,train,faceforensics_root/train/fake/142_138_13.png
142_138,14,fake,train,faceforensics_root/train/fake/142_138_14.png
142_138,15,fake,train,faceforensics_root/train/fake/142_138_15.png
142_138,16,fake,train,faceforensics_root/train/fake/142_138_16.png
142_138,17,fake,train,faceforensics_root/train/fake/142_138_17.png
142_138,18,fake,train,faceforensics_root/train/fake/142_138_18.png
142_138,19,fake,train,faceforensics_root/train/fake/142_138_19.png
142_138,20,fake,train,faceforensics_root/train/fake/142_138_20.png
142_138,21,fake,train,faceforensics_root/train/fake/142_138_21.png
142_138,22,fake,train,faceforensics_root/train/fake/142_138_22.png
142_138,23,fake,train,faceforensics_root/train/fake/142_138_23.png
142_138,24,fake,train,faceforensics_root/train/fake/142_138_24.png
142_138,25,fake,train,faceforensics_root/train/fake/142_138_25.png
142_138,26,fake,train,faceforensics_root/train/fake/142_138_26.png
142_138,27,fake,train,faceforensics_root/train/fake/142_138_27.png
142_138,28,fake,train,faceforensics_root/train/fake/142_138_28.png
142_138,29,fake,train,faceforensics_root/train/fake/142_138_29.png
142_138,30,fake,train,faceforensics_root/train/fake/142_138_30.png
142_138,31,fake,train,faceforensics_root/train/fake/142_138_31.png
142_138,32,fake,train,faceforensics_root/train/fake/142_138_32.png
142_138,33,fake,train,faceforensics_root/train/fake/142_138_33.png
142_138,34,fake,train,faceforensics_root/train/fake/142_138_34.png
142_138,35,fake,train,faceforensics_root/train/fake/142_138_35.png
142_138,36,fake,train,faceforensics_root/train/fake/142_138_36.png
143,0,real,train,faceforensics_root/train/real/143_0.png
143,1,real,train,faceforensics_root/train/real/143_1.png
143,2,real,train,faceforensics_root/train/real/143_2.png
143,3,real,train,faceforensics_root/train/real/143_3.png
143,4,real,train,faceforensics_root/train/real/143_4.png
143,5,real,train,faceforensics_root/train/real/143_5.png
143,6,real,train,faceforensics_root/train/real/143_6.png
143,7,real,train,faceforensics_root/train/real/143_7.png
143,8,real,train,faceforensics_root/train/real/143_8.png
143,9,real,train,faceforensics_root/train/real/143_9.png
143,10,real,train,faceforensics_root/train/real/143_10.png
143,11,real,train,faceforensics_root/train/real/143_11.png
143,12,real,train,faceforensics_root/train/real/143_12.png
143,13,real,train,faceforensics_root/train/real/143_13.png
143,14,real,train,faceforensics_root/train/real/143_14.png
143,15,real,train,faceforensics_root/train/real/143_15.png
143_140,0,fake,train,faceforensics_root/train/fake/143_140_0.png
143_140,1,fake,train,faceforensics_root/train/fake/143_140_1.png
143_140,2,fake,train,faceforensics_root/train/fake/143_140_2.png
143_140,3,fake,train,faceforensics_root/train/fake/143_140_3.png
143_140,4,fake,train,faceforensics_root/train/fake/143_140_4.png
143_140,5,fake,train,faceforensics_root/train/fake/143_140_5.png
143_140,6,fake,train,faceforensics_root/train/fake/143_140_6.png
143_140,7,fake,train,faceforensics_root/train/fake/143_140_7.png
143_140,8,fake,train,faceforensics_root/train/fake/143_140_8.png
143_140,9,fake,train,faceforensics_root/train/fake/143_140_9.png
143_140,10,fake,train,faceforensics_root/train/fake/143_140_10.png
143_140,11,fake,train,faceforensics_root/train/fake/143_140_11.png
143_140,12,fake,train,faceforensics_root/train/fake/143_140_12.png
143_140,13,fake,train,faceforensics_root/train/fake/143_140_13.png
143_140,14,fake,train,faceforensics_root/train/fake/143_140_14.png
143_140,15,fake,train,faceforensics_root/train/fake/143_140_15.png
144,0,real,train,faceforensics_root/train/real/144_0.png
144,1,real,train,faceforensics_root/train/real/144_1.png
144,2,real,train,faceforensics_root/train/real/144_2.png
144,3,real,train,faceforensics_root/train/real/144_3.png
144,4,real,train,faceforensics_root/train/real/144_4.png
144,5,real,train,faceforensics_root/train/real/144_5.png
144,6,real,train,faceforensics_root/train/real/144_6.png
144,7,real,train,faceforensics_root/train/real/144_7.png
144,8,real,train,faceforensics_root/train/real/144_8.png
144,9,real,train,faceforensics_root/train/real/144_9.png
144,10,real,train,faceforensics_root/train/real/144_10.png
144,11,real,train,faceforensics_root/train/real/144_11.png
144_122,0,fake,train,faceforensics_root/train/fake/144_122_0.png
144_122,1,fake,train,faceforensics_root/train/fake/144_122_1.png
144_122,2,fake,train,faceforensics_root/train/fake/144_122_2.png
144_122,3,fake,train,faceforensics_root/train/fake/144_122_3.png
144_122,4,fake,train,faceforensics_root/train/fake/144_122_4.png
144_122,5,fake,train,faceforensics_root/train/fake/144_122_5.png
144_122,6,fake,train,faceforensics_root/train/fake/144_122_6.png
144_122,7,fake,train,faceforensics_root/train/fake/144_122_7.png
144_122,8,fake,train,faceforensics_root/train/fake/144_122_8.png
144_122,9,fake,train,faceforensics_root/train/fake/144_122_9.png
144_122,10,fake,train,faceforensics_root/train/fake/144_122_10.png
144_122,11,fake,train,faceforensics_root/train/fake/144_122_11.png
145,0,real,train,faceforensics_root/train/real/145_0.png
145,1,real,train,faceforensics_root/train/real/145_1.png
145,2,real,train,faceforensics_root/train/real/145_2.png
145,3,real,train,faceforensics_root/train/real/145_3.png
145,4,real,train,faceforensics_root/train/real/145_4.png
145,5,real,train,faceforensics_root/train/real/145_5.png
145,6,real,train,faceforensics_root/train/real/145_6.png
145,7,real,train,faceforensics_root/train/real/145_7.png
145,8,real,train,faceforensics_root/train/real/145_8.png
145,9,real,train,faceforensics_root/train/real/145_9.png
145,10,real,train,faceforensics_root/train/real/145_10.png
145,11,real,train,faceforensics_root/train/real/145_11.png
145,12,real,train,faceforensics_root/train/real/145_12.png
145,13,real,train,faceforensics_root/train/real/145_13.png
145,14,real,train,faceforensics_root/train/real/145_14.png
145,15,real,train,faceforensics_root/train/real/145_15.png
145,16,real,train,faceforensics_root/train/real/145_16.png
145,17,real,train,faceforensics_root/train/real/145_17.png
145,18,real,train,faceforensics_root/train/real/145_18.png
145,19,real,train,faceforensics_root/train/real/145_19.png
145,20,real,train,faceforensics_root/train/real/145_20.png
145,21,real,train,faceforensics_root/train/real/145_21.png
145,22,real,train,faceforensics_root/train/real/145_22.png
145,23,real,train,faceforensics_root/train/real/145_23.png
145,24,real,train,faceforensics_root/train/real/145_24.png
145,25,real,train,faceforensics_root/train/real/145_25.png
145,26,real,train,faceforensics_root/train/real/145_26.png
145,27,real,train,faceforensics_root/train/real/145_27.png
145,28,real,train,faceforensics_root/train/real/145_28.png
145,29,real,train,faceforensics_root/train/real/145_29.png
145_299,0,fake,train,faceforensics_root/train/fake/145_299_0.png
145_299,1,fake,train,faceforensics_root/train/fake/145_299_1.png
145_299,2,fake,train,faceforensics_root/train/fake/145_299_2.png
145_299,3,fake,train,faceforensics_root/train/fake/145_299_3.png
145_299,4,fake,train,faceforensics_root/train/fake/145_299_4.png
145_299,5,fake,train,faceforensics_root/train/fake/145_299_5.png
145_299,6,fake,train,faceforensics_root/train/fake/145_299_6.png
145_299,7,fake,train,faceforensics_root/train/fake/145_299_7.png
145_299,8,fake,train,faceforensics_root/train/fake/145_299_8.png
145_299,9,fake,train,faceforensics_root/train/fake/145_299_9.png
145_299,10,fake,train,faceforensics_root/train/fake/145_299_10.png
145_299,11,fake,train,faceforensics_root/train/fake/145_299_11.png
145_299,12,fake,train,faceforensics_root/train/fake/145_299_12.png
145_299,13,fake,train,faceforensics_root/train/fake/145_299_13.png
145_299,14,fake,train,faceforensics_root/train/fake/145_299_14.png
145_299,15,fake,train,faceforensics_root/train/fake/145_299_15.png
145_299,16,fake,train,faceforensics_root/train/fake/145_299_16.png
145_299,17,fake,train,faceforensics_root/train/fake/145_299_17.png
145_299,18,fake,train,faceforensics_root/train/fake/145_299_18.png
145_299,19,fake,train,faceforensics_root/train/fake/145_299_19.png
145_299,20,fake,train,faceforensics_root/train/fake/145_299_20.png
145_299,21,fake,train,faceforensics_root/train/fake/145_299_21.png
145_299,22,fake,train,faceforensics_root/train/fake/145_299_22.png
145_299,23,fake,train,faceforensics_root/train/fake/145_299_23.png
145_299,24,fake,train,faceforensics_root/train/fake/145_299_24.png
145_299,25,fake,train,faceforensics_root/train/fake/145_299_25.png
145_299,26,fake,train,faceforensics_root/train/fake/145_299_26.png
145_299,27,fake,train,faceforensics_root/train/fake/145_299_27.png
145_299,28,fake,train,faceforensics_root/train/fake/145_299_28.png
145_299,29,fake,train,faceforensics_root/train/fake/145_299_29.png
146,0,real,train,faceforensics_root/train/real/146_0.png
146,1,real,train,faceforensics_root/train/real/146_1.png
146,2,real,train,faceforensics_root/train/real/146_2.png
146,3,real,train,faceforensics_root/train/real/146_3.png
146,4,real,train,faceforensics_root/train/real/146_4.png
146,5,real,train,faceforensics_root/train/real/146_5.png
146,6,real,train,faceforensics_root/train/real/146_6.png
146,7,real,train,faceforensics_root/train/real/146_7.png
146,8,real,train,faceforensics_root/train/real/146_8.png
146,9,real,train,faceforensics_root/train/real/146_9.png
146,10,real,train,faceforensics_root/train/real/146_10.png
146,11,real,train,faceforensics_root/train/real/146_11.png
146,12,real,train,faceforensics_root/train/real/146_12.png
146,13,real,train,faceforensics_root/train/real/146_13.png
146,14,real,train,faceforensics_root/train/real/146_14.png
146,15,real,train,faceforensics_root/train/real/146_15.png
146,16,real,train,faceforensics_root/train/real/146_16.png
146,17,real,train,faceforensics_root/train/real/146_17.png
146,18,real,train,faceforensics_root/train/real/146_18.png
146,19,real,train,faceforensics_root/train/real/146_19.png
146,20,real,train,faceforensics_root/train/real/146_20.png
146,21,real,train,faceforensics_root/train/real/146_21.png
146,22,real,train,faceforensics_root/train/real/146_22.png
146,23,real,train,faceforensics_root/train/real/146_23.png
146,24,real,train,faceforensics_root/train/real/146_24.png
146,25,real,train,faceforensics_root/train/real/146_25.png
146,26,real,train,faceforensics_root/train/real/146_26.png
146,27,real,train,faceforensics_root/train/real/146_27.png
146,28,real,train,faceforensics_root/train/real/146_28.png
146,29,real,train,faceforensics_root/train/real/146_29.png
146,30,real,train,faceforensics_root/train/real/146_30.png
146,31,real,train,faceforensics_root/train/real/146_31.png
146,32,real,train,faceforensics_root/train/real/146_32.png
146,33,real,train,faceforensics_root/train/real/146_33.png
146,34,real,train,faceforensics_root/train/real/146_34.png
146,35,real,train,faceforensics_root/train/real/146_35.png
146,36,real,train,faceforensics_root/train/real/146_36.png
146,37,real,train,faceforensics_root/train/real/146_37.png
146,38,real,train,faceforensics_root/train/real/146_38.png
146,39,real,train,faceforensics_root/train/real/146_39.png
146,40,real,train,faceforensics_root/train/real/146_40.png
146_256,0,fake,train,faceforensics_root/train/fake/146_256_0.png
146_256,1,fake,train,faceforensics_root/train/fake/146_256_1.png
146_256,2,fake,train,faceforensics_root/train/fake/146_256_2.png
